SERVICE,TIME,REQ,CLEAR,START,END,A/D,FREQ,AC,SEAT,TERM,WKY,TY,REC,O/D,L/N,TROUND,T/R,LAST
EZY15   ,1410,1410,OK ,14JUN18,25OCT18,A,1..4..7,320,186,1D ,1,J,SO,LTN,LTN,EZY808  ,0,04OCT17
EZY15   ,1410,1410,OK ,12JUN18,23OCT18,A,.2.....,320,186,1D ,1,J,SO,LTN,LTN,EZY6937 ,0,04OCT17
EZY15   ,1410,1410,OK ,13JUN18,24OCT18,A,..3....,320,186,1D ,1,J,SO,LTN,LTN,EZY6947 ,0,04OCT17
EZY16   ,1440,1440,OK ,25MAR18,24MAY18,D,1..4..7,320,186,1D ,1,J,SO,LTN,LTN,EZY807  ,0,04OCT17
EZY16   ,1440,1440,OK ,28MAR18,18APR18,D,..3....,320,186,1D ,1,J,SO,LTN,LTN,EZY807  ,0,04OCT17
EZY16   ,1440,1440,OK ,27MAR18,22MAY18,D,.2.....,320,186,1D ,1,J,SO,LTN,LTN,EZY807  ,0,04OCT17
EZY16   ,1440,1440,OK ,25APR18,23MAY18,D,..3....,320,186,1D ,1,J,SO,LTN,LTN,EZY6938 ,0,04OCT17
EZY16   ,1440,1440,OK ,27MAY18,11JUN18,D,1..4..7,320,186,1D ,1,J,SO,LTN,LTN,EZY807  ,0,04OCT17
EZY16   ,1440,1440,OK ,30MAY18,06JUN18,D,..3....,320,186,1D ,1,J,SO,LTN,LTN,EZY6938 ,0,04OCT17
EZY16   ,1440,1440,OK ,27JUN18,29AUG18,D,..3....,320,186,1D ,1,J,SO,LTN,LTN,EZY483  ,0,04OCT17
EZY16   ,1440,1440,OK ,14JUN18,25OCT18,D,1..4..7,320,186,1D ,1,J,SO,LTN,LTN,EZY807  ,0,04OCT17
EZY16   ,1440,1440,OK ,12JUN18,23OCT18,D,.2.....,320,186,1D ,1,J,SO,LTN,LTN,EZY807  ,0,04OCT17
EZY16   ,1440,1440,OK ,13JUN18,20JUN18,D,..3....,320,186,1D ,1,J,SO,LTN,LTN,EZY6938 ,0,04OCT17
EZY16   ,1440,1440,OK ,05SEP18,24OCT18,D,..3....,320,186,1D ,1,J,SO,LTN,LTN,EZY6938 ,0,04OCT17
EZY17   ,1545,1545,OK ,25MAR18,21OCT18,A,......7,319,156,1D ,1,J,SO,LTN,LTN,EZY18   ,0,04OCT17
EZY17   ,1640,1640,OK ,29MAR18,26OCT18,A,...45..,320,180,1D ,1,J,SO,LTN,LTN,EZY240  ,0,04OCT17
EZY18   ,1610,1610,OK ,25MAR18,21OCT18,D,......7,319,156,1D ,1,J,SO,LTN,LTN,EZY17   ,0,04OCT17
EZY18   ,1705,1705,OK ,29MAR18,26OCT18,D,...45..,320,180,1D ,1,J,SO,LTN,LTN,EZY809  ,0,04OCT17
EZY19   ,1930,1930,OK ,25MAR18,24OCT18,A,.23...7,320,186,1D ,1,J,SO,LTN,LTN,EZY20   ,0,04OCT17
EZY19   ,1930,1930,OK ,26MAR18,26OCT18,A,1..45..,320,186,1D ,1,J,SO,LTN,LTN,EZY432  ,0,04OCT17
EZY20   ,1955,1955,OK ,25MAR18,24OCT18,D,.23...7,320,186,1D ,1,J,SO,LTN,LTN,EZY19   ,0,04OCT17
EZY20   ,1955,1955,OK ,26MAR18,26OCT18,D,1..45..,320,186,1D ,1,J,SO,LTN,LTN,EZY429  ,0,04OCT17
LS 20  C,1415,1415,OK ,28MAR18,28MAR18,D,..3....,73H,  0,1I ,1,P,SO,ZAZ,ZAZ,LS 736  ,2,19JAN18
SRN21   ,2325,2325,OK ,03APR18,03APR18,A,.2.....,SF3,  0,FRT,1,H,SO,STN,STN,SRN22   ,1,12MAR18
LS 21  C,0135,0135,OK ,02APR18,02APR18,A,1......,73H,  0,1I ,1,P,SO,ZAZ,ZAZ,LS 715  ,0,19JAN18
SRN22   ,0025,0025,OK ,04APR18,04APR18,D,..3....,SF3,  0,FRT,1,P,SO,LGG,LGG,SRN21   ,1,12MAR18
3V 25  N,0435,0435,OK ,27MAR18,26OCT18,A,.2345..,73P,  0,FRT,1,F,SO,LGG,LGG,3V 26  H,0,12JAN18
3V 25  N,0435,0435,OK ,31MAR18,20OCT18,A,.....6.,73P,  0,FRT,1,F,SO,LGG,LGG,3V 26  H,2,12JAN18
3V 25  N,0435,0435,OK ,27OCT18,27OCT18,A,.....6.,73P,  0,FRT,1,F,SO,LGG,LGG,        ,0,12JAN18
3V 26  H,1945,1945,OK ,27MAR18,26OCT18,D,.2345..,73P,  0,FRT,1,F,SO,LGG,LGG,3V 25  N,0,12JAN18
3V 26  H,1945,1945,OK ,02APR18,22OCT18,D,1......,73P,  0,FRT,1,F,SO,LGG,LGG,3V 25  N,2,12JAN18
3V 26  H,1945,1945,OK ,26MAR18,26MAR18,D,1......,73P,  0,FRT,1,F,SO,LGG,LGG,        ,0,12JAN18
EY 27   ,0620,0620,OK ,25MAR18,27OCT18,A,12.4.67,332,262,1I ,1,J,SO,AUH,AUH,EY 28   ,0,31JAN18
EY 28   ,0805,0805,OK ,25MAR18,27OCT18,D,12.4.67,332,262,1I ,1,J,SO,AUH,AUH,EY 27   ,0,31JAN18
QR 29   ,1215,1215,OK ,25MAR18,27OCT18,A,...4.67,359,283,1I ,1,J,SO,DOH,DOH,QR 30   ,0,09OCT17
QR 29   ,1215,1215,OK ,27MAR18,23OCT18,A,.2.....,359,283,1I ,1,J,SO,DOH,DOH,QR 30   ,0,09OCT17
QR 30   ,1440,1440,OK ,25MAR18,27OCT18,D,...4.67,359,283,1I ,1,J,SO,DOH,DOH,QR 29   ,0,09OCT17
QR 30   ,1445,1440,R15,27MAR18,23OCT18,D,.2.....,359,283,1I ,1,J,SO,DOH,DOH,QR 29   ,0,09OCT17
QR 31   ,0620,0620,OK ,26MAR18,26OCT18,A,1...5..,359,283,1I ,1,J,SO,DOH,DOH,QR 32   ,0,09OCT17
QR 31   ,0620,0620,OK ,28MAR18,24OCT18,A,..3....,359,283,1I ,1,J,SO,DOH,DOH,QR 32   ,0,09OCT17
QR 32   ,0745,0745,OK ,26MAR18,26OCT18,D,1...5..,359,283,1I ,1,J,SO,DOH,DOH,QR 31   ,0,09OCT17
QR 32   ,0740,0745,R15,28MAR18,24OCT18,D,..3....,359,283,1I ,1,J,SO,DOH,DOH,QR 31   ,0,09OCT17
UA 36   ,0645,0645,OK ,25MAR18,27OCT18,A,1234567,75W,169,1I ,1,J,SO,EWR,EWR,UA 39   ,0,02NOV17
UA 39   ,0815,0815,OK ,25MAR18,27OCT18,D,1234567,75W,169,1I ,1,J,SO,EWR,EWR,UA 36   ,0,02NOV17
LS 55  C,0620,0620,OK ,10APR18,10APR18,D,.2.....,73H,  0,1I ,1,P,SO,DUB,DUB,LS 776  ,1,19JAN18
LS 61  J,1225,1225,OK ,10APR18,10APR18,D,.2.....,73H,  0,1D ,1,P,SO,GLA,GLA,LS 6409 ,0,19JAN18
LS 61  J,1325,1325,OK ,20OCT18,20OCT18,D,.....6.,73H,  0,1D ,1,P,SO,STN,STN,LS 718  ,0,19JAN18
REV71  C,0905,0905,OK ,26MAR18,26OCT18,A,12345..,CN2,  0,FRT,1,F,SO,EMA,EMA,REV71  D,0,06OCT17
REV71  D,0940,0940,OK ,26MAR18,26OCT18,D,12345..,CN2,  0,FRT,1,F,SO,EMA,EMA,REV71  C,0,06OCT17
LS 72  J,1640,1640,OK ,17JUL18,17JUL18,D,.2.....,73H,  0,1D ,1,P,SO,MAN,MAN,LS 776  ,0,19JAN18
BE 82  P,1025,1025,OK ,10JUL18,10JUL18,D,.2.....,E75,  0,1D ,1,P,SO,BHX,BHX,BE 8    ,0,31JAN18
HV 92   ,1905,1905,OK ,28MAR18,28MAR18,D,..3....,73H,  0,1I ,1,P,SO,AMS,AMS,HV 7883 ,0,23FEB18
LS 97  C,1600,1600,OK ,02OCT18,02OCT18,A,.2.....,75W,  0,1D ,1,P,SO,MAN,MAN,LS 6559 ,1,08MAR18
LS 98  C,2230,2230,OK ,03OCT18,03OCT18,D,..3....,75W,  0,1D ,1,P,SO,MAN,MAN,LS 6560 ,0,08MAR18
ZT 101  ,1110,1110,OK ,06JUL18,06JUL18,A,....5..,733,130,1D ,1,C,SO,STN,STN,ZT 101  ,0,26FEB18
ZT 101  ,1230,1230,OK ,06JUL18,06JUL18,D,....5..,733,130,1I ,1,C,SO,LDE,LDE,ZT 101  ,0,26FEB18
UA 118  ,0650,0650,OK ,05MAY18,27OCT18,A,1234567,75W,169,1I ,1,J,SO,ORD,ORD,UA 119  ,0,03OCT17
UA 119  ,1030,1030,OK ,05MAY18,27OCT18,D,1234567,75W,169,1I ,1,J,SO,ORD,ORD,UA 118  ,0,03OCT17
UA 146  ,0925,0925,OK ,24MAY18,04OCT18,A,1234567,75W,169,1I ,1,J,SO,IAD,IAD,UA 147  ,0,02NOV17
UA 147  ,1130,1130,OK ,24MAY18,04OCT18,D,1234567,75W,169,1I ,1,J,SO,IAD,IAD,UA 146  ,0,02NOV17
TDR200  ,1450,1450,OK ,30MAY18,30MAY18,A,..3....,100,109,1I ,1,C,SO,CDG,CDG,TDR9381 ,0,22FEB18
TDR201  ,1130,1130,OK ,03JUN18,03JUN18,D,......7,100,109,1I ,1,C,SO,CDG,CDG,TDR9201 ,0,12MAR18
ZT 202  ,1325,1325,OK ,13JUL18,13JUL18,A,....5..,734,144,1I ,1,C,SO,LDE,LDE,ZT 202 W,0,26FEB18
TDR202  ,1450,1450,OK ,06JUN18,06JUN18,A,..3....,100,109,1I ,1,C,SO,CDG,CDG,TDR9393 ,0,20FEB18
ZT 202 W,1445,1445,OK ,13JUL18,13JUL18,D,....5..,734,  0,1D ,1,P,SO,STN,STN,ZT 202  ,0,26FEB18
TDR203  ,1130,1130,OK ,10JUN18,10JUN18,D,......7,100,109,1I ,1,C,SO,CDG,CDG,TDR9203 ,1,22FEB18
DL 209  ,1025,1025,OK ,26MAR18,27OCT18,D,12.456.,75W,168,1I ,1,J,SO,JFK,JFK,DL 409  ,0,14DEC17
DL 209  ,1025,1025,OK ,27MAY18,21OCT18,D,......7,75W,168,1I ,1,J,SO,JFK,JFK,DL 409  ,0,14DEC17
DL 209  ,1025,1025,OK ,30MAY18,26SEP18,D,..3....,75W,168,1I ,1,J,SO,JFK,JFK,DL 409  ,0,14DEC17
BE 210  ,0950,0950,OK ,26MAR18,30MAR18,D,12345..,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 763  ,0,05OCT17
BE 210  ,0950,0950,OK ,03APR18,04MAY18,D,12345..,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 763  ,0,05OCT17
BE 210  ,0950,0950,OK ,02APR18,02APR18,D,1......,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 2102 ,0,05OCT17
BE 210  ,0950,0950,OK ,08MAY18,25MAY18,D,12345..,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 763  ,0,05OCT17
BE 210  ,0950,0950,OK ,07MAY18,07MAY18,D,1......,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 2102 ,0,05OCT17
BE 210  ,0950,0950,OK ,29MAY18,24AUG18,D,12.45..,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 763  ,0,05OCT17
BE 210  ,0950,0950,OK ,30MAY18,22AUG18,D,..3....,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 763  ,0,05OCT17
BE 210  ,0950,0950,OK ,29AUG18,29AUG18,D,..3....,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 763  ,0,05OCT17
BE 210  ,0950,0950,OK ,26SEP18,24OCT18,D,..3....,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 763  ,0,05OCT17
BE 210  ,0950,0950,OK ,05SEP18,19SEP18,D,..3....,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 1332 ,0,05OCT17
BE 210  ,0950,0950,OK ,28MAY18,28MAY18,D,1......,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 2102 ,0,05OCT17
BE 210  ,0950,0950,OK ,28AUG18,26OCT18,D,12.45..,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 763  ,0,05OCT17
BE 210  ,0950,0950,OK ,27AUG18,27AUG18,D,1......,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 2102 ,0,05OCT17
BE 210  ,1205,1205,OK ,31MAR18,19MAY18,D,.....6.,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 775  ,1,31JAN18
BE 210  ,1225,1225,OK ,26MAY18,15SEP18,D,.....6.,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 2104 ,0,31JAN18
BE 210  ,1205,1205,OK ,29SEP18,27OCT18,D,.....6.,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 775  ,1,31JAN18
BE 210  ,1205,1205,OK ,22SEP18,22SEP18,D,.....6.,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 842  ,0,31JAN18
BE 211  ,1500,1500,OK ,25MAR18,21OCT18,A,......7,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 212  ,0,31JAN18
BE 211  ,1315,1315,OK ,02APR18,02APR18,A,1......,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 768  ,0,05OCT17
BE 211  ,1315,1315,OK ,29MAR18,14SEP18,A,...45..,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 768  ,0,05OCT17
BE 211  ,1315,1315,OK ,28AUG18,12SEP18,A,.23....,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 768  ,0,05OCT17
BE 211  ,1315,1315,OK ,27MAR18,22AUG18,A,.23....,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 849  ,0,05OCT17
BE 211  ,1315,1315,OK ,18SEP18,23OCT18,A,.23....,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 768  ,0,05OCT17
BE 211  ,1315,1315,OK ,24OCT18,24OCT18,A,..3....,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 849  ,0,05OCT17
BE 211  ,1315,1315,OK ,20SEP18,19OCT18,A,...45..,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 768  ,0,05OCT17
BE 211  ,1315,1315,OK ,25OCT18,26OCT18,A,...45..,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 849  ,0,05OCT17
BE 211  ,1315,1315,OK ,26MAR18,26MAR18,A,1......,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 849  ,0,05OCT17
BE 211  ,1315,1315,OK ,07MAY18,07MAY18,A,1......,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 768  ,0,05OCT17
BE 211  ,1315,1315,OK ,09APR18,30APR18,A,1......,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 849  ,0,05OCT17
BE 211  ,1315,1315,OK ,27AUG18,10SEP18,A,1......,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 768  ,0,05OCT17
BE 211  ,1315,1315,OK ,28MAY18,28MAY18,A,1......,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 768  ,0,05OCT17
BE 211  ,1315,1315,OK ,14MAY18,21MAY18,A,1......,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 849  ,0,05OCT17
BE 211  ,1315,1315,OK ,04JUN18,20AUG18,A,1......,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 849  ,0,05OCT17
BE 211  ,1315,1315,OK ,17SEP18,22OCT18,A,1......,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 768  ,0,05OCT17
BE 211  ,1530,1530,OK ,31MAR18,19MAY18,A,.....6.,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 851  ,0,31JAN18
BE 211  ,1550,1550,OK ,01SEP18,01SEP18,A,.....6.,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 540  ,0,31JAN18
BE 211  ,1550,1550,OK ,26MAY18,25AUG18,A,.....6.,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 851  ,0,31JAN18
BE 211  ,1550,1550,OK ,08SEP18,15SEP18,A,.....6.,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 851  ,0,31JAN18
BE 211  ,1530,1530,OK ,22SEP18,27OCT18,A,.....6.,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 851  ,0,31JAN18
BE 212  ,1525,1525,OK ,25MAR18,21OCT18,D,......7,DH4, 78,1D ,1,J,SO,EXT,EXT,BE 211  ,0,31JAN18
BV 226  ,1145,1145,OK ,26JUN18,26JUN18,A,.2.....,734,168,1I ,1,C,SO,FCO,FCO,BV 227  ,0,28FEB18
BV 226  ,1145,1145,OK ,10JUL18,10JUL18,A,.2.....,734,168,1I ,1,C,SO,FCO,FCO,BV 227  ,0,28FEB18
BV 226  ,1145,1145,OK ,24JUL18,24JUL18,A,.2.....,734,168,1I ,1,C,SO,FCO,FCO,BV 227  ,0,28FEB18
BV 226  ,1145,1145,OK ,07AUG18,07AUG18,A,.2.....,734,168,1I ,1,C,SO,FCO,FCO,BV 227  ,0,28FEB18
BV 227  ,1240,1240,OK ,26JUN18,26JUN18,D,.2.....,734,168,1I ,1,C,SO,FCO,FCO,BV 226  ,0,28FEB18
BV 227  ,1240,1240,OK ,10JUL18,10JUL18,D,.2.....,734,168,1I ,1,C,SO,FCO,FCO,BV 226  ,0,28FEB18
BV 227  ,1240,1240,OK ,24JUL18,24JUL18,D,.2.....,734,168,1I ,1,C,SO,FCO,FCO,BV 226  ,0,28FEB18
BV 227  ,1240,1240,OK ,07AUG18,07AUG18,D,.2.....,734,168,1I ,1,C,SO,FCO,FCO,BV 226  ,0,28FEB18
TOM228  ,1750,1750,OK ,03MAY18,25OCT18,D,...4...,73H,189,1I ,1,C,SO,DLM,DLM,TOM1455 ,0,05OCT17
TOM229  ,0400,0400,OK ,11MAY18,26OCT18,A,....5..,73H,189,1I ,1,C,SO,DLM,DLM,TOM1596 ,0,30JAN18
6H 229  ,1820,1820,OK ,13JUN18,03OCT18,A,..3....,738,189,1I ,1,C,SO,TLV,TLV,6H 230  ,0,01FEB18
TOM229 F,0400,0400,OK ,04MAY18,04MAY18,A,....5..,73H,  0,1I ,1,P,SO,DLM,DLM,TOM1596 ,0,30JAN18
6H 230  ,1920,1920,OK ,13JUN18,03OCT18,D,..3....,738,189,1I ,1,C,SO,TLV,TLV,6H 229  ,0,01FEB18
EZY231  ,0825,0825,OK ,26MAR18,22OCT18,A,1......,320,186,1D ,1,J,SO,STN,STN,EZY6921 ,0,19FEB18
EZY231  ,0915,0915,OK ,27MAR18,27MAR18,A,.2.....,319,156,1D ,1,J,SO,STN,STN,EZY6913 ,0,21FEB18
EZY231  ,0915,0915,OK ,03APR18,23OCT18,A,.2.....,319,156,1D ,1,J,SO,STN,STN,EZY6991 ,0,21FEB18
EZY231  ,0840,0840,OK ,28MAR18,24OCT18,A,..3....,320,186,1D ,1,J,SO,STN,STN,EZY6921 ,0,19FEB18
EZY231  ,0915,0915,OK ,29MAR18,25OCT18,A,...4...,319,156,1D ,1,J,SO,STN,STN,EZY6955 ,0,09FEB18
EZY231  ,0840,0840,OK ,30MAR18,26OCT18,A,....5..,320,186,1D ,1,J,SO,STN,STN,EZY6921 ,0,19FEB18
EZY231  ,0930,0930,OK ,31MAR18,27OCT18,A,.....6.,319,156,1D ,1,J,SO,STN,STN,EZY6905 ,0,13DEC17
EZY232  ,0510,0510,OK ,26MAR18,22OCT18,D,1......,320,186,1D ,1,J,SO,STN,STN,EZY239  ,1,19FEB18
EZY232  ,0600,0600,OK ,27MAR18,23OCT18,D,.2.....,319,156,1D ,1,J,SO,STN,STN,EZY6914 ,1,21FEB18
EZY232  ,0525,0525,OK ,28MAR18,28MAR18,D,..3....,320,186,1D ,1,J,SO,STN,STN,EZY239  ,1,22FEB18
EZY232  ,0525,0525,OK ,27JUN18,29AUG18,D,..3....,320,186,1D ,1,J,SO,STN,STN,EZY431  ,1,22FEB18
EZY232  ,0525,0525,OK ,04APR18,20JUN18,D,..3....,320,186,1D ,1,J,SO,STN,STN,EZY489  ,1,22FEB18
EZY232  ,0525,0525,OK ,05SEP18,24OCT18,D,..3....,320,186,1D ,1,J,SO,STN,STN,EZY489  ,1,22FEB18
EZY232  ,0600,0600,OK ,29MAR18,25OCT18,D,...4...,319,156,1D ,1,J,SO,STN,STN,EZY6914 ,1,09FEB18
EZY232  ,0530,0530,OK ,30MAR18,26OCT18,D,....5..,320,186,1D ,1,J,SO,STN,STN,EZY239  ,1,08FEB18
EZY232  ,0615,0615,OK ,31MAR18,27OCT18,D,.....6.,319,156,1D ,1,J,SO,STN,STN,EZY6914 ,1,04OCT17
EZY233  ,1435,1435,OK ,25MAR18,17JUN18,A,......7,320,186,1D ,1,J,SO,STN,STN,EZY486  ,0,04OCT17
EZY233  ,1435,1435,OK ,24JUN18,02SEP18,A,......7,320,186,1D ,1,J,SO,STN,STN,EZY486  ,0,04OCT17
EZY233  ,1435,1435,OK ,09SEP18,21OCT18,A,......7,320,186,1D ,1,J,SO,STN,STN,EZY486  ,0,04OCT17
EZY233  ,1030,1030,OK ,26MAR18,22OCT18,A,1......,320,180,1D ,1,J,SO,STN,STN,EZY234  ,0,09FEB18
EZY233  ,1040,1040,OK ,27MAR18,26OCT18,A,.2345..,320,180,1D ,1,J,SO,STN,STN,EZY6995 ,0,09FEB18
EZY234  ,1130,1130,OK ,25MAR18,21OCT18,D,......7,320,186,1D ,1,J,SO,STN,STN,EZY6906 ,0,04OCT17
EZY234  ,1100,1100,OK ,26MAR18,22OCT18,D,1......,320,180,1D ,1,J,SO,STN,STN,EZY233  ,0,09FEB18
EZY234  ,1110,1110,OK ,27MAR18,26OCT18,D,.2345..,320,180,1D ,1,J,SO,STN,STN,EZY6962 ,0,09FEB18
EZY237  ,1645,1645,OK ,25MAR18,21OCT18,A,......7,319,156,1D ,1,J,SO,STN,STN,EZY6957 ,0,04OCT17
EZY237  ,1620,1620,OK ,25JUN18,27AUG18,A,1......,320,186,1D ,1,J,SO,STN,STN,EZY6907 ,0,19FEB18
EZY237  ,1620,1620,OK ,30MAR18,26OCT18,A,....5..,320,186,1D ,1,J,SO,STN,STN,EZY6959 ,0,19FEB18
EZY237  ,1620,1620,OK ,28MAR18,24OCT18,A,..3....,320,186,1D ,1,J,SO,STN,STN,EZY6975 ,0,19FEB18
EZY237  ,1620,1620,OK ,29MAR18,25OCT18,A,...4...,320,186,1D ,1,J,SO,STN,STN,EZY6983 ,0,19FEB18
EZY237  ,1620,1620,OK ,26MAR18,18JUN18,A,1......,320,186,1D ,1,J,SO,STN,STN,EZY6959 ,0,19FEB18
EZY237  ,1620,1620,OK ,03SEP18,22OCT18,A,1......,320,186,1D ,1,J,SO,STN,STN,EZY6959 ,0,19FEB18
EZY237  ,1620,1620,OK ,03APR18,19JUN18,A,.2.....,320,186,1D ,1,J,SO,STN,STN,EZY802  ,1,19FEB18
EZY237  ,1620,1620,OK ,27MAR18,27MAR18,A,.2.....,320,186,1D ,1,J,SO,STN,STN,EZY6989 ,1,19FEB18
EZY237  ,1630,1630,OK ,26JUN18,28AUG18,A,.2.....,319,156,1D ,1,J,SO,STN,STN,EZY6913 ,0,19FEB18
EZY237  ,1620,1620,OK ,04SEP18,23OCT18,A,.2.....,320,186,1D ,1,J,SO,STN,STN,EZY802  ,1,19FEB18
EZY238  ,1345,1345,OK ,25MAR18,25MAR18,D,......7,319,156,1D ,1,J,SO,STN,STN,EZY6982 ,0,04OCT17
EZY238  ,1345,1345,OK ,01APR18,21OCT18,D,......7,319,156,1D ,1,J,SO,STN,STN,EZY6990 ,1,04OCT17
EZY238  ,1320,1320,OK ,26MAR18,26OCT18,D,1..45..,320,186,1D ,1,J,SO,STN,STN,EZY6922 ,0,04OCT17
EZY238  ,1320,1320,OK ,28MAR18,24OCT18,D,..3....,320,186,1D ,1,J,SO,STN,STN,EZY6922 ,0,04OCT17
EZY238  ,1320,1320,OK ,03APR18,17APR18,D,.2.....,320,186,1D ,1,J,SO,STN,STN,EZY6950 ,0,04OCT17
EZY238  ,1320,1320,OK ,27MAR18,27MAR18,D,.2.....,320,186,1D ,1,J,SO,STN,STN,EZY6960 ,1,04OCT17
EZY238  ,1320,1320,OK ,01MAY18,23OCT18,D,.2.....,320,186,1D ,1,J,SO,STN,STN,EZY6952 ,0,04OCT17
EZY238  ,1320,1320,OK ,24APR18,24APR18,D,.2.....,320,186,1D ,1,J,SO,STN,STN,EZY6960 ,1,04OCT17
EZY239  ,2110,2110,OK ,25MAR18,21OCT18,A,......7,320,186,1D ,1,J,SO,STN,STN,EZY232  ,1,04OCT17
EZY239  ,2010,2010,OK ,27MAR18,27MAR18,A,.2.....,320,186,1D ,1,J,SO,STN,STN,EZY232  ,1,04OCT17
EZY239  ,2010,2010,OK ,29MAR18,25OCT18,A,...4...,320,186,1D ,1,J,SO,STN,STN,EZY232  ,1,04OCT17
EZY239  ,2010,2010,OK ,26MAR18,11JUN18,A,1......,320,186,1D ,1,J,SO,STN,STN,EZY490  ,0,04OCT17
EZY239  ,2010,2010,OK ,30MAR18,26OCT18,A,....5..,320,186,1D ,1,J,SO,STN,STN,EZY490  ,0,04OCT17
EZY239  ,2010,2010,OK ,18JUN18,30JUL18,A,1......,320,186,1D ,1,J,SO,STN,STN,EZY490  ,0,04OCT17
EZY239  ,2010,2010,OK ,06AUG18,22OCT18,A,1......,320,186,1D ,1,J,SO,STN,STN,EZY490  ,0,04OCT17
EZY239  ,2010,2010,OK ,26JUN18,28AUG18,A,.2.....,320,186,1D ,1,J,SO,STN,STN,EZY802  ,1,04OCT17
EZY239  ,2010,2010,OK ,03APR18,19JUN18,A,.2.....,320,186,1D ,1,J,SO,STN,STN,EZY6989 ,1,04OCT17
EZY239  ,2010,2010,OK ,04SEP18,23OCT18,A,.2.....,320,186,1D ,1,J,SO,STN,STN,EZY6989 ,1,04OCT17
EZY239  ,2110,2110,OK ,28MAR18,20JUN18,A,..3....,320,186,1D ,1,J,SO,STN,STN,EZY12   ,1,07DEC17
EZY239  ,2110,2110,OK ,05SEP18,24OCT18,A,..3....,320,186,1D ,1,J,SO,STN,STN,EZY12   ,1,07DEC17
EZY239  ,2110,2110,OK ,27JUN18,29AUG18,A,..3....,320,186,1D ,1,J,SO,STN,STN,EZY6993 ,1,07DEC17
D8 240  ,0800,0800,OK ,29MAR18,14JUN18,A,...4...,73H,186,1I ,1,J,SO,ARN,ARN,D8 241  ,0,29JAN18
D8 240  ,0800,0800,OK ,16AUG18,25OCT18,A,...4...,73H,186,1I ,1,J,SO,ARN,ARN,D8 241  ,0,29JAN18
EZY240  ,1800,1800,OK ,25MAR18,24JUN18,D,......7,320,186,1D ,1,J,SO,STN,STN,EZY487  ,0,04OCT17
EZY240  ,1800,1800,OK ,01JUL18,02SEP18,D,......7,320,186,1D ,1,J,SO,STN,STN,EZY487  ,0,04OCT17
EZY240  ,1800,1800,OK ,09SEP18,21OCT18,D,......7,320,186,1D ,1,J,SO,STN,STN,EZY487  ,0,04OCT17
EZY240  ,1705,1705,OK ,29MAR18,26OCT18,D,...45..,320,186,1D ,1,J,SO,STN,STN,EZY17   ,0,04OCT17
EZY240  ,1705,1705,OK ,25JUN18,27AUG18,D,1......,320,186,1D ,1,J,SO,STN,STN,EZY803  ,0,04OCT17
EZY240  ,1705,1705,OK ,27MAR18,23OCT18,D,.2.....,320,186,1D ,1,J,SO,STN,STN,EZY809  ,0,04OCT17
EZY240  ,1705,1705,OK ,26MAR18,18JUN18,D,1......,320,186,1D ,1,J,SO,STN,STN,EZY809  ,0,04OCT17
EZY240  ,1705,1705,OK ,03SEP18,22OCT18,D,1......,320,186,1D ,1,J,SO,STN,STN,EZY809  ,0,04OCT17
EZY240  ,1800,1800,OK ,28MAR18,27JUN18,D,..3....,320,186,1D ,1,J,SO,STN,STN,EZY487  ,0,12DEC17
