SERVICE_x,OPERATOR_x,A/D_x,AC_x,SEAT_x,TY_x,O/D_x,TROUND_x,FLIGHT_DATE_x,DATETIME_x,LINK_x,SERVICE_y,OPERATOR_y,A/D_y,AC_y,SEAT_y,TY_y,O/D_y,TROUND_y,FLIGHT_DATE_y,DATETIME_y,ID,LINK_y
LM356,LM,A,SF3,33.0,J,LSI,LM 357  ,2018-04-10 00:00:00,2018-04-10 16:10:00,D397,LM341,LM,D,SF3,34.0,J,SYY,LM 352  ,2018-04-11 00:00:00,2018-04-11 08:40:00,D397,1.0
LM398,LM,A,SF3,33.0,J,KOI,LM 353  ,2018-04-10 00:00:00,2018-04-10 16:10:00,D428,LM353,LM,D,SF3,33.0,J,LSI,LM 398  ,2018-04-11 00:00:00,2018-04-11 08:45:00,D428,1.0
LM348,LM,A,SF3,34.0,J,SYY,LM 399  ,2018-04-10 00:00:00,2018-04-10 16:20:00,D385,LM335,LM,D,SF3,34.0,J,WIC,LM 350  ,2018-04-11 00:00:00,2018-04-11 10:30:00,D385,1.0
EZY237,EZY,A,320,186.0,J,STN,EZY802  ,2018-04-10 00:00:00,2018-04-10 16:20:00,D566,EZY430,EZY,D,320,186.0,J,BRS,EZY6996 ,2018-04-10 00:00:00,2018-04-10 18:00:00,D566,1.0
BA8706,BA,A,E90,98.0,J,LCY,BA 8709 ,2018-04-10 00:00:00,2018-04-10 16:20:00,D2596,BA8709,BA,D,E90,98.0,J,LCY,BA 8706 ,2018-04-10 00:00:00,2018-04-10 16:50:00,D2596,1.0
EZY809,EZY,A,320,186.0,J,LGW,EZY240  ,2018-04-10 00:00:00,2018-04-10 16:25:00,D2307,EZY6925,EZY,D,320,180.0,J,AMS,EZY6926 ,2018-04-10 00:00:00,2018-04-10 18:45:00,D2307,1.0
LH964,LH,A,321,195.0,J,FRA,LH 965  ,2018-04-10 00:00:00,2018-04-10 16:25:00,D1109,LH965,LH,D,321,195.0,J,FRA,LH 964  ,2018-04-10 00:00:00,2018-04-10 17:10:00,D1109,1.0
FR7922,FR,A,73H,189.0,J,GDN,FR 7921 ,2018-04-10 00:00:00,2018-04-10 16:40:00,D2541,FR7921,FR,D,73H,189.0,J,GDN,FR 7922 ,2018-04-10 00:00:00,2018-04-10 17:05:00,D2541,1.0
FR6696,FR,A,73H,189.0,J,MLA,FR 6695 ,2018-04-10 00:00:00,2018-04-10 16:45:00,D2193,FR6695,FR,D,73H,189.0,J,MLA,FR 6696 ,2018-04-10 00:00:00,2018-04-10 17:10:00,D2193,1.0
BA1452,BA,A,320,168.0,J,LHR,BA 1459 ,2018-04-10 00:00:00,2018-04-10 16:50:00,D1449,BA1459,BA,D,320,168.0,J,LHR,BA 1452 ,2018-04-10 00:00:00,2018-04-10 17:40:00,D1449,1.0
FR2685,FR,A,73H,189.0,J,STN,FR 8888 ,2018-04-10 00:00:00,2018-04-10 16:50:00,D2683,FR8888,FR,D,73H,189.0,J,STN,FR 2685 ,2018-04-10 00:00:00,2018-04-10 17:15:00,D2683,1.0
BE692,BE,A,DH4,78.0,J,BHD,BE 2109 ,2018-04-10 00:00:00,2018-04-10 16:55:00,D1666,BE2109,BE,D,DH4,78.0,J,LHR,BE 692  ,2018-04-10 00:00:00,2018-04-10 17:20:00,D1666,1.0
BE295,BE,A,DH4,78.0,J,MAN,BE 296  ,2018-04-10 00:00:00,2018-04-10 17:15:00,D328,BE296,BE,D,DH4,78.0,J,MAN,BE 295  ,2018-04-10 00:00:00,2018-04-10 17:40:00,D328,1.0
BA2944,BA,A,319,144.0,J,LGW,BA 1463 ,2018-04-10 00:00:00,2018-04-10 17:20:00,D1804,BA2937,BA,D,319,144.0,J,LGW,BA 2936 ,2018-04-12 00:00:00,2018-04-12 08:35:00,D1804,1.0
EW1712,EW,A,32A,180.0,J,MUC,EW 1713 ,2018-04-10 00:00:00,2018-04-10 17:25:00,D1563,EW1713,EW,D,32A,180.0,J,MUC,EW 1712 ,2018-04-10 00:00:00,2018-04-10 18:00:00,D1563,1.0
EZY6956,EZY,A,320,186.0,J,CDG,EZY488  ,2018-04-10 00:00:00,2018-04-10 17:25:00,D1763,EZY2686,EZY,D,320,186.0,J,MXP,EZY2685 ,2018-04-10 00:00:00,2018-04-10 19:15:00,D1763,1.0
BE850,BE,A,DH4,78.0,J,BHX,BE 772  ,2018-04-10 00:00:00,2018-04-10 17:25:00,D1046,BE853,BE,D,DH4,78.0,J,BHX,BE 266  ,2018-04-10 00:00:00,2018-04-10 17:50:00,D1046,1.0
BE266,BE,A,DH4,78.0,J,EMA,BE 853  ,2018-04-10 00:00:00,2018-04-10 17:25:00,D795,BE772,BE,D,DH4,78.0,J,SOU,BE 850  ,2018-04-10 00:00:00,2018-04-10 18:00:00,D795,1.0
EZY6996,EZY,A,320,186.0,J,MAD,EZY430  ,2018-04-10 00:00:00,2018-04-10 17:30:00,D83,EZY20,EZY,D,320,186.0,J,LTN,EZY19   ,2018-04-10 00:00:00,2018-04-10 19:55:00,D83,1.0
BA8712,BA,A,E90,98.0,J,LCY,BA 8717 ,2018-04-10 00:00:00,2018-04-10 17:30:00,D2627,BA8717,BA,D,E90,98.0,J,LCY,BA 8712 ,2018-04-10 00:00:00,2018-04-10 18:00:00,D2627,1.0
TOM1257,TOM,A,73H,189.0,C,TFS,TOM1386 ,2018-04-10 00:00:00,2018-04-10 17:35:00,D1344,TOM1386,TOM,D,73H,189.0,C,LCA,TOM1257 ,2018-04-11 00:00:00,2018-04-11 08:50:00,D1344,1.0
BA1454,BA,A,319,143.0,J,LHR,BA 2945 ,2018-04-10 00:00:00,2018-04-10 17:40:00,D1405,BA1445,BA,D,319,143.0,J,LHR,BA 2940 ,2018-04-12 00:00:00,2018-04-12 12:55:00,D1405,1.0
FR1053,FR,A,73H,189.0,J,PRG,FR 1059 ,2018-04-10 00:00:00,2018-04-10 17:45:00,D1146,FR1059,FR,D,73H,189.0,J,SZZ,FR 1053 ,2018-04-10 00:00:00,2018-04-10 18:10:00,D1146,1.0
FR6655,FR,A,73H,189.0,J,BOD,FR 4383 ,2018-04-10 00:00:00,2018-04-10 17:45:00,D1987,FR4383,FR,D,73H,189.0,J,HHN,FR 6655 ,2018-04-10 00:00:00,2018-04-10 18:10:00,D1987,1.0
FR6657,FR,A,73H,189.0,J,PMI,FR 6656 ,2018-04-10 00:00:00,2018-04-10 17:50:00,D2173,FR6656,FR,D,73H,189.0,J,PMI,FR 6657 ,2018-04-10 00:00:00,2018-04-10 18:15:00,D2173,1.0
BE771,BE,A,DH4,78.0,J,SOU,BE 267  ,2018-04-10 00:00:00,2018-04-10 17:55:00,D266,BE267,BE,D,DH4,78.0,J,EMA,BE 771  ,2018-04-10 00:00:00,2018-04-10 18:25:00,D266,1.0
LM307,LM,A,D38,31.0,J,NWI,LM 308  ,2018-04-10 00:00:00,2018-04-10 18:00:00,D363,LM308,LM,D,D38,31.0,J,NWI,LM 307  ,2018-04-10 00:00:00,2018-04-10 18:30:00,D363,1.0
BE4507,BE,A,E95,118.0,J,CWL,BE 4508 ,2018-04-10 00:00:00,2018-04-10 18:10:00,D2022,BE4508,BE,D,E95,118.0,J,CWL,BE 4507 ,2018-04-10 00:00:00,2018-04-10 18:40:00,D2022,1.0
EZY6926,EZY,A,320,180.0,J,AMS,EZY6925 ,2018-04-10 00:00:00,2018-04-10 18:15:00,D914,EZY814,EZY,D,320,180.0,J,LGW,EZY811  ,2018-04-10 00:00:00,2018-04-10 20:20:00,D914,1.0
EI3258,EI,A,AT7,72.0,J,DUB,EI 3259 ,2018-04-10 00:00:00,2018-04-10 18:20:00,D1898,EI3259,EI,D,AT7,72.0,J,DUB,EI 3258 ,2018-04-10 00:00:00,2018-04-10 18:50:00,D1898,1.0
BA8708,BA,A,E90,98.0,J,LCY,BA 8719 ,2018-04-10 00:00:00,2018-04-10 18:20:00,D2634,BA8719,BA,D,E90,98.0,J,LCY,BA 8708 ,2018-04-10 00:00:00,2018-04-10 18:55:00,D2634,1.0
VY7815,VY,A,320,180.0,J,BCN,VY 7816 ,2018-04-10 00:00:00,2018-04-10 18:25:00,D2525,VY7816,VY,D,320,180.0,J,BCN,VY 7815 ,2018-04-10 00:00:00,2018-04-10 19:05:00,D2525,1.0
FR5833,FR,A,73H,189.0,J,BGY,FR 5834 ,2018-04-10 00:00:00,2018-04-10 18:25:00,D2061,FR5834,FR,D,73H,189.0,J,BGY,FR 5833 ,2018-04-10 00:00:00,2018-04-10 18:50:00,D2061,1.0
BE1342,BE,A,DH4,78.0,J,LCY,BE 2101 ,2018-04-10 00:00:00,2018-04-10 18:30:00,D700,BE693,BE,D,DH4,78.0,J,BHD,BE 694  ,2018-04-10 00:00:00,2018-04-10 19:15:00,D700,1.0
EZY2685,EZY,A,320,186.0,J,MXP,EZY2686 ,2018-04-10 00:00:00,2018-04-10 18:45:00,D2401,EZY6961,EZY,D,320,186.0,J,PRG,EZY6906 ,2018-04-11 00:00:00,2018-04-11 05:00:00,D2401,1.0
BE694,BE,A,DH4,78.0,J,BHD,BE 693  ,2018-04-10 00:00:00,2018-04-10 18:50:00,D1063,BE855,BE,D,DH4,78.0,J,BHX,BE 2108 ,2018-04-10 00:00:00,2018-04-10 19:40:00,D1063,1.0
BE2108,BE,A,DH4,78.0,J,LHR,BE 855  ,2018-04-10 00:00:00,2018-04-10 19:00:00,D1617,BE2101,BE,D,DH4,78.0,J,LHR,BE 1342 ,2018-04-11 00:00:00,2018-04-11 05:20:00,D1617,1.0
BE852,BE,A,DH4,78.0,J,BHX,BE 1331 ,2018-04-10 00:00:00,2018-04-10 19:15:00,D1276,BE1331,BE,D,DH4,78.0,J,LCY,BE 852  ,2018-04-11 00:00:00,2018-04-11 05:30:00,D1276,1.0
LM358,LM,A,SF3,34.0,J,LSI,        ,2018-04-10 00:00:00,2018-04-10 19:15:00,D447,LM355,LM,D,SF3,33.0,J,LSI,LM 354  ,2018-04-11 00:00:00,2018-04-11 12:45:00,D447,1.0
LS746,LS,A,73H,189.0,J,FUE,LS 797  ,2018-04-10 00:00:00,2018-04-10 19:20:00,D836,LS797,LS,D,73H,189.0,J,PFO,LS 746  ,2018-04-11 00:00:00,2018-04-11 09:55:00,D836,1.0
BA8710,BA,A,E90,98.0,J,LCY,BA 8701 ,2018-04-10 00:00:00,2018-04-10 19:25:00,D2557,BA8701,BA,D,E90,98.0,J,LCY,BA 8710 ,2018-04-11 00:00:00,2018-04-11 05:30:00,D2557,1.0
EZY19,EZY,A,320,186.0,J,LTN,EZY20   ,2018-04-10 00:00:00,2018-04-10 19:30:00,D841,EZY802,EZY,D,320,186.0,J,LGW,EZY237  ,2018-04-11 00:00:00,2018-04-11 05:05:00,D841,1.0
BE1344,BE,A,DH4,78.0,J,LCY,BE 290  ,2018-04-10 00:00:00,2018-04-10 19:45:00,D744,BE760,BE,D,DH4,78.0,J,SOU,BE 297  ,2018-04-11 00:00:00,2018-04-11 05:40:00,D744,1.0
EZY811,EZY,A,320,180.0,J,LGW,EZY814  ,2018-04-10 00:00:00,2018-04-10 19:55:00,D2464,EZY6989,EZY,D,320,186.0,J,ALC,EZY239  ,2018-04-11 00:00:00,2018-04-11 05:15:00,D2464,1.0
LS710,LS,A,73H,189.0,J,AYT,LS 705  ,2018-04-10 00:00:00,2018-04-10 20:05:00,D927,LS815,LS,D,73H,189.0,J,FAO,LS 722  ,2018-04-12 00:00:00,2018-04-12 07:25:00,D927,1.0
EZY239,EZY,A,320,186.0,J,STN,EZY6989 ,2018-04-10 00:00:00,2018-04-10 20:10:00,D186,EZY232,EZY,D,320,186.0,J,STN,EZY489  ,2018-04-11 00:00:00,2018-04-11 05:25:00,D186,1.0
EZY489,EZY,A,320,186.0,J,BFS,EZY232  ,2018-04-10 00:00:00,2018-04-10 20:10:00,D2334,EZY6939,EZY,D,320,186.0,J,KRK,EZY431  ,2018-04-11 00:00:00,2018-04-11 05:40:00,D2334,1.0
BA8714,BA,A,E90,98.0,J,LCY,BA 8711 ,2018-04-10 00:00:00,2018-04-10 20:10:00,D2603,BA8711,BA,D,E90,98.0,J,LCY,BA 8714 ,2018-04-11 00:00:00,2018-04-11 06:05:00,D2603,1.0
FR8887,FR,A,73H,189.0,J,STN,FR 819  ,2018-04-10 00:00:00,2018-04-10 20:25:00,D953,FR819,FR,D,73H,189.0,J,DUB,FR 8887 ,2018-04-10 00:00:00,2018-04-10 21:05:00,D953,1.0
BA1462,BA,A,319,143.0,J,LHR,        ,2018-04-10 00:00:00,2018-04-10 20:30:00,D1814,BA2941,BA,D,319,144.0,J,LGW,BA 1442 ,2018-04-12 00:00:00,2018-04-12 13:20:00,D1814,1.0
FR2752,FR,A,73H,189.0,J,PSA,FR 6681 ,2018-04-10 00:00:00,2018-04-10 20:30:00,D2180,FR6681,FR,D,73H,189.0,J,CIA,FR 2752 ,2018-04-11 00:00:00,2018-04-11 05:25:00,D2180,1.0
FR818,FR,A,73H,189.0,J,DUB,FR 6266 ,2018-04-10 00:00:00,2018-04-10 20:35:00,D2077,FR6266,FR,D,73H,189.0,J,BCN,FR 818  ,2018-04-11 00:00:00,2018-04-11 05:30:00,D2077,1.0
KL1293,KL,A,73H,186.0,J,AMS,KL 1276 ,2018-04-10 00:00:00,2018-04-10 20:35:00,D1203,KL1276,KL,D,73H,186.0,J,AMS,KL 1293 ,2018-04-11 00:00:00,2018-04-11 05:00:00,D1203,1.0
BE297,BE,A,DH4,78.0,J,MAN,BE 760  ,2018-04-10 00:00:00,2018-04-10 20:45:00,D294,BE290,BE,D,DH4,78.0,J,MAN,BE 1344 ,2018-04-11 00:00:00,2018-04-11 05:40:00,D294,1.0
BE854,BE,A,DH4,78.0,J,BHX,BE 841  ,2018-04-10 00:00:00,2018-04-10 20:55:00,D972,BE841,BE,D,DH4,78.0,J,BHX,BE 854  ,2018-04-11 00:00:00,2018-04-11 06:00:00,D972,1.0
EZY431,EZY,A,320,186.0,J,BRS,EZY6939 ,2018-04-10 00:00:00,2018-04-10 20:55:00,D39,EZY12,EZY,D,320,186.0,J,LTN,EZY6930 ,2018-04-11 00:00:00,2018-04-11 06:00:00,D39,1.0
SN2065,SN,A,319,141.0,J,BRU,SN 2066 ,2018-04-10 00:00:00,2018-04-10 20:55:00,D1609,SN2066,SN,D,319,141.0,J,BRU,SN 2065 ,2018-04-11 00:00:00,2018-04-11 04:55:00,D1609,1.0
LM775,LM,A,SF3,0.0,M,INV,LM 776 P,2018-04-10 00:00:00,2018-04-10 21:00:00,D409,LM347,LM,D,SF3,34.0,J,SYY,LM 342  ,2018-04-11 00:00:00,2018-04-11 13:40:00,D409,1.0
BA8718,BA,A,E90,98.0,J,LCY,BA 8705 ,2018-04-10 00:00:00,2018-04-10 21:10:00,D2576,BA8705,BA,D,E90,98.0,J,LCY,BA 8718 ,2018-04-11 00:00:00,2018-04-11 06:35:00,D2576,1.0
BE268,BE,A,DH4,78.0,J,EMA,BE 1333 ,2018-04-10 00:00:00,2018-04-10 21:10:00,D1284,BE1333,BE,D,DH4,78.0,J,LCY,BE 268  ,2018-04-11 00:00:00,2018-04-11 06:10:00,D1284,1.0
BA1460,BA,A,763,259.0,J,LHR,BA 1435 ,2018-04-10 00:00:00,2018-04-10 21:15:00,D1351,BA1435,BA,D,763,259.0,J,LHR,BA 1460 ,2018-04-11 00:00:00,2018-04-11 05:50:00,D1351,1.0
BA2946,BA,A,319,144.0,J,LGW,        ,2018-04-10 00:00:00,2018-04-10 21:15:00,D1827,BA2945,BA,D,319,144.0,J,LGW,BA 1454 ,2018-04-12 00:00:00,2018-04-12 18:25:00,D1827,1.0
BE2110,BE,A,DH4,78.0,J,LHR,BE 261  ,2018-04-10 00:00:00,2018-04-10 21:25:00,D650,BE681,BE,D,DH4,78.0,J,BHD,BE 775  ,2018-04-11 00:00:00,2018-04-11 06:20:00,D650,1.0
LM768,LM,A,SF3,0.0,M,ABZ,LM 769  ,2018-04-10 00:00:00,2018-04-10 21:25:00,D507,LM397A,LM,D,SF3,33.0,J,KOI,LM 336  ,2018-04-11 00:00:00,2018-04-11 13:45:00,D507,1.0
BE775,BE,A,DH4,78.0,J,SOU,BE 681  ,2018-04-10 00:00:00,2018-04-10 21:30:00,D245,BE261,BE,D,DH4,78.0,J,EMA,BE 2110 ,2018-04-11 00:00:00,2018-04-11 06:20:00,D245,1.0
AF1886,AF,A,32A,174.0,J,CDG,AF 1887 ,2018-04-10 00:00:00,2018-04-10 21:35:00,D1580,AF1887,AF,D,32A,174.0,J,CDG,AF 1886 ,2018-04-11 00:00:00,2018-04-11 04:55:00,D1580,1.0
NPT11L,NPT,A,73Y,0.0,M,STN,NPT11  M,2018-04-10 00:00:00,2018-04-10 21:45:00,D31,NPT11M,NPT,D,73Y,0.0,M,STN,NPT11  L,2018-04-10 00:00:00,2018-04-10 22:35:00,D31,1.0
EZY6914,EZY,A,319,156.0,J,MUC,EZY6959 ,2018-04-10 00:00:00,2018-04-10 22:10:00,D2395,EZY6959,EZY,D,319,156.0,J,NCE,EZY6914 ,2018-04-11 00:00:00,2018-04-11 06:00:00,D2395,1.0
FR4382,FR,A,73H,189.0,J,HHN,FR 8882 ,2018-04-10 00:00:00,2018-04-10 22:25:00,D2655,FR8882,FR,D,73H,189.0,J,STN,FR 4382 ,2018-04-11 00:00:00,2018-04-11 06:00:00,D2655,1.0
FR6606,FR,A,73H,189.0,J,OPO,FR 7141 ,2018-04-10 00:00:00,2018-04-10 22:30:00,D2499,FR7141,FR,D,73H,189.0,J,VGO,FR 6606 ,2018-04-11 00:00:00,2018-04-11 06:10:00,D2499,1.0
FR1060,FR,A,73H,189.0,J,SZZ,FR 1064 ,2018-04-10 00:00:00,2018-04-10 22:35:00,D2110,FR6605,FR,D,73H,189.0,J,IBZ,FR 6625 ,2018-04-11 00:00:00,2018-04-11 06:35:00,D2110,1.0
FR6625,FR,A,73H,189.0,J,KRK,FR 6605 ,2018-04-10 00:00:00,2018-04-10 22:40:00,D2162,FR6656,FR,D,73H,189.0,J,PMI,FR 5578 ,2018-04-11 00:00:00,2018-04-11 06:35:00,D2162,1.0
EZY6992,EZY,A,319,156.0,J,NAP,EZY6913 ,2018-04-10 00:00:00,2018-04-10 22:50:00,D2367,EZY6955,EZY,D,319,156.0,J,CDG,EZY6960 ,2018-04-11 00:00:00,2018-04-11 12:25:00,D2367,1.0
FR6653,FR,A,73H,189.0,J,AGP,FR 7834 ,2018-04-10 00:00:00,2018-04-10 22:55:00,D1152,FR1064,FR,D,73H,189.0,J,TLS,FR 1060 ,2018-04-11 00:00:00,2018-04-11 06:35:00,D1152,1.0
FR5578,FR,A,73H,189.0,J,ALC,FR 6656 ,2018-04-10 00:00:00,2018-04-10 22:55:00,D894,FR813,FR,D,73H,189.0,J,DUB,FR 812  ,2018-04-11 00:00:00,2018-04-11 07:00:00,D894,1.0
EZY6930,EZY,A,320,186.0,J,DLM,EZY12   ,2018-04-10 00:00:00,2018-04-10 23:30:00,D592,EZY482,EZY,D,320,186.0,J,BFS,EZY6966 ,2018-04-11 00:00:00,2018-04-11 06:10:00,D592,1.0
EZY6966,EZY,A,320,186.0,J,ATH,EZY482  ,2018-04-10 00:00:00,2018-04-10 23:50:00,D529,EZY422,EZY,D,320,186.0,J,BRS,EZY421  ,2018-04-11 00:00:00,2018-04-11 07:55:00,D529,1.0
NPT9H,NPT,A,73P,0.0,M,STN,NPT9   G,2018-04-11 00:00:00,2018-04-11 00:05:00,D12,NPT9G,NPT,D,73P,0.0,M,STN,NPT9   H,2018-04-11 00:00:00,2018-04-11 20:00:00,D12,1.0
EZY6938,EZY,A,320,186.0,J,HER,EZY6985 ,2018-04-11 00:00:00,2018-04-11 00:20:00,D1736,EZY2684,EZY,D,320,180.0,J,MXP,EZY2683 ,2018-04-11 00:00:00,2018-04-11 08:30:00,D1736,1.0
NPT12B,NPT,A,73Y,0.0,M,EMA,NPT10  J,2018-04-11 00:00:00,2018-04-11 00:30:00,D20,NPT10J,NPT,D,73Y,0.0,M,STN,NPT12  B,2018-04-11 00:00:00,2018-04-11 21:25:00,D20,1.0
NPT10K,NPT,A,73Y,0.0,M,STN,NPT12  A,2018-04-11 00:00:00,2018-04-11 01:10:00,D50,NPT12A,NPT,D,73Y,0.0,M,EMA,NPT10  K,2018-04-11 00:00:00,2018-04-11 21:45:00,D50,1.0
NPT4N,NPT,A,73P,0.0,M,EMA,NPT4   S,2018-04-11 00:00:00,2018-04-11 01:20:00,D2,NPT4S,NPT,D,73P,0.0,M,EMA,NPT4   N,2018-04-11 00:00:00,2018-04-11 22:30:00,D2,1.0
3V25N,3V,A,73P,0.0,F,LGG,3V 26  H,2018-04-11 00:00:00,2018-04-11 04:35:00,D98,3V26H,3V,D,73P,0.0,F,LGG,3V 25  N,2018-04-11 00:00:00,2018-04-11 19:45:00,D98,1.0
BCS2134,BCS,A,75C,0.0,H,EMA,BCS2135 ,2018-04-11 00:00:00,2018-04-11 04:40:00,D1675,BCS2135,BCS,D,75C,0.0,H,EMA,BCS2134 ,2018-04-11 00:00:00,2018-04-11 19:30:00,D1675,1.0
SRR6566,SRR,A,76Y,0.0,F,CGN,SRR6565 ,2018-04-11 00:00:00,2018-04-11 05:15:00,D2097,SRR6565,SRR,D,76Y,0.0,F,CGN,SRR6566 ,2018-04-11 00:00:00,2018-04-11 19:25:00,D2097,1.0
TO3628,TO,A,73H,189.0,J,ORY,TO 3629 ,2018-04-11 00:00:00,2018-04-11 06:00:00,D1946,TO3629,TO,D,73H,189.0,J,ORY,TO 3628 ,2018-04-11 00:00:00,2018-04-11 06:40:00,D1946,1.0
EZS6904,EZS,A,320,186.0,J,GVA,EZS6903 ,2018-04-11 00:00:00,2018-04-11 06:10:00,D2270,EZS6918,EZS,D,320,186.0,J,BSL,EZS6917 ,2018-04-11 00:00:00,2018-04-11 07:40:00,D2270,1.0
AA278,AA,A,75W,176.0,J,JFK,AA 279  ,2018-04-11 00:00:00,2018-04-11 06:10:00,D281,AA279,AA,D,75W,176.0,J,JFK,AA 278  ,2018-04-11 00:00:00,2018-04-11 09:10:00,D281,1.0
QR31,QR,A,359,283.0,J,DOH,QR 32   ,2018-04-11 00:00:00,2018-04-11 06:20:00,D128,QR32,QR,D,359,283.0,J,DOH,QR 31   ,2018-04-11 00:00:00,2018-04-11 07:40:00,D128,1.0
FR812,FR,A,73H,189.0,J,DUB,FR 813  ,2018-04-11 00:00:00,2018-04-11 06:35:00,D2668,FR8884,FR,D,73H,189.0,J,STN,FR 8881 ,2018-04-11 00:00:00,2018-04-11 09:40:00,D2668,1.0
UA36,UA,A,75W,169.0,J,EWR,UA 39   ,2018-04-11 00:00:00,2018-04-11 06:45:00,D139,UA39,UA,D,75W,169.0,J,EWR,UA 36   ,2018-04-11 00:00:00,2018-04-11 08:15:00,D139,1.0
EI3250,EI,A,AT7,72.0,J,DUB,EI 3251 ,2018-04-11 00:00:00,2018-04-11 06:55:00,D1840,EI3251,EI,D,AT7,72.0,J,DUB,EI 3250 ,2018-04-11 00:00:00,2018-04-11 07:20:00,D1840,1.0
AF1686,AF,A,318,131.0,J,CDG,AF 1687 ,2018-04-11 00:00:00,2018-04-11 07:00:00,D1550,AF1687,AF,D,318,131.0,J,CDG,AF 1686 ,2018-04-11 00:00:00,2018-04-11 07:45:00,D1550,1.0
BE680,BE,A,DH4,78.0,J,BHD,BE 843  ,2018-04-11 00:00:00,2018-04-11 07:10:00,D987,BE843,BE,D,DH4,78.0,J,BHX,BE 680  ,2018-04-11 00:00:00,2018-04-11 07:40:00,D987,1.0
BE4501,BE,A,E75,88.0,J,CWL,BE 4502 ,2018-04-11 00:00:00,2018-04-11 07:10:00,D2004,BE4502,BE,D,E75,88.0,J,CWL,BE 4501 ,2018-04-11 00:00:00,2018-04-11 07:40:00,D2004,1.0
BE840,BE,A,DH4,78.0,J,BHX,BE 2103 ,2018-04-11 00:00:00,2018-04-11 07:15:00,D1634,BE2103,BE,D,DH4,78.0,J,LHR,BE 840  ,2018-04-11 00:00:00,2018-04-11 07:55:00,D1634,1.0
EZS6917,EZS,A,320,186.0,J,BSL,EZS6918 ,2018-04-11 00:00:00,2018-04-11 07:15:00,D2214,EZS6903,EZS,D,320,186.0,J,GVA,EZS6904 ,2018-04-11 00:00:00,2018-04-11 08:15:00,D2214,1.0
BA8700,BA,A,E90,98.0,J,LCY,BA 8703 ,2018-04-11 00:00:00,2018-04-11 07:15:00,D2566,BA8703,BA,D,E90,98.0,J,LCY,BA 8700 ,2018-04-11 00:00:00,2018-04-11 07:45:00,D2566,1.0
LM301,LM,A,D38,31.0,J,NWI,LM 302  ,2018-04-11 00:00:00,2018-04-11 07:15:00,D339,LM302,LM,D,D38,31.0,J,NWI,LM 301  ,2018-04-11 00:00:00,2018-04-11 07:45:00,D339,1.0
EI3806,EI,A,AT7,70.0,J,ORK,EI 3675 ,2018-04-11 00:00:00,2018-04-11 07:20:00,D1958,EI3675,EI,D,AT7,70.0,J,SNN,EI 3806 ,2018-04-11 00:00:00,2018-04-11 07:50:00,D1958,1.0
BA1432,BA,A,320,168.0,J,LHR,BA 1439 ,2018-04-11 00:00:00,2018-04-11 07:25:00,D1366,BA1439,BA,D,320,168.0,J,LHR,BA 1432 ,2018-04-11 00:00:00,2018-04-11 08:15:00,D1366,1.0
KL1277,KL,A,73H,186.0,J,AMS,KL 1278 ,2018-04-11 00:00:00,2018-04-11 07:25:00,D1218,KL1278,KL,D,73H,186.0,J,AMS,KL 1277 ,2018-04-11 00:00:00,2018-04-11 08:10:00,D1218,1.0
EZY421,EZY,A,320,186.0,J,BRS,EZY422  ,2018-04-11 00:00:00,2018-04-11 07:30:00,D2439,EZY6977,EZY,D,320,186.0,J,SXF,EZY481  ,2018-04-11 00:00:00,2018-04-11 08:45:00,D2439,1.0
LM390,LM,A,SF3,33.0,J,KOI,LM 391  ,2018-04-11 00:00:00,2018-04-11 07:50:00,D463,LM357,LM,D,SF3,33.0,J,LSI,LM 356  ,2018-04-11 00:00:00,2018-04-11 16:55:00,D463,1.0
BA2936,BA,A,319,144.0,J,LGW,BA 2937 ,2018-04-11 00:00:00,2018-04-11 07:50:00,D1476,BA1463,BA,D,319,143.0,J,LHR,BA 2944 ,2018-04-12 00:00:00,2018-04-12 18:30:00,D1476,1.0
EZY2683,EZY,A,320,180.0,J,MXP,EZY2684 ,2018-04-11 00:00:00,2018-04-11 08:00:00,D2283,EZY6921,EZY,D,320,186.0,J,AMS,EZY231  ,2018-04-11 00:00:00,2018-04-11 09:05:00,D2283,1.0
EI3550,EI,A,AT7,72.0,J,DUB,EI 3551 ,2018-04-11 00:00:00,2018-04-11 08:00:00,D1935,EI3551,EI,D,AT7,72.0,J,DUB,EI 3550 ,2018-04-11 00:00:00,2018-04-11 08:30:00,D1935,1.0
LM352,LM,A,SF3,34.0,J,LSI,LM 341  ,2018-04-11 00:00:00,2018-04-11 08:05:00,D514,LM399,LM,D,SF3,34.0,J,KOI,LM 348  ,2018-04-11 00:00:00,2018-04-11 17:00:00,D514,1.0
D81605,D8,A,7M8,189.0,J,PVD,D8 1640 ,2018-04-11 00:00:00,2018-04-11 08:05:00,D1531,D81640,D8,D,7M8,189.0,J,OSL,D8 1605 ,2018-04-11 00:00:00,2018-04-11 10:25:00,D1531,1.0
BA1434,BA,A,763,259.0,J,LHR,BA 1441 ,2018-04-11 00:00:00,2018-04-11 08:10:00,D1376,BA1441,BA,D,763,259.0,J,LHR,BA 1434 ,2018-04-11 00:00:00,2018-04-11 09:05:00,D1376,1.0
EZY481,EZY,A,320,186.0,J,BFS,EZY6977 ,2018-04-11 00:00:00,2018-04-11 08:15:00,D599,EZY484,EZY,D,320,186.0,J,BFS,EZY803  ,2018-04-11 00:00:00,2018-04-11 09:15:00,D599,1.0
